categoria,descricao,ean,preco,titulo,url,titulo_cb,loja,titulo_pp,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão 5 bocas acendimento automático Essencial Itatiaia bivolt. A linha de fogões Essencial passa por rigorosos testes de qualidade e segurança, e é aprovada principalmente no dia a dia dos consumidores. Produto resistente que garante melhor performance, manipulos removíveis com sinalização de posição e acendimento automático, porta de vidro dupla resistente. Pés altos e resistentes, 1 prateleiras deslizante manualmente, forno limpa fácil, queimadores de alumínio e trempes individuais.",7892946411766,"R$ 1.139,90",Fogão 5 Bocas Automático Mesa de Vidro Bivolt Essencial Itatiaia Preto,https://www.americanas.com.br/produto/4913121077,fogão 5 bocas automático mesa de vidro bivolt essencial itatiaia preto,americanas,Fogão 5 Bocas Automático Mesa de Vidro Bivolt Essencial Itatiaia Preto,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.005479452054794521
/categoria/eletrodomesticos/fogao/fogao-de-piso,"CaracterísticasTipo: Fogão de PisoAcendimento: AutomáticoQueimadores: 1 Grande e 3 MédiosTrempe dos Queimadores: Individual Luxo EsmaltadaMesa Queimadores: Vidro PretoBase das Trempes: Esmaltada na cor PretaBotões: RemovíveisVálvula de Segurança: SimLuz no Forno: Sim (Lâmpada não acompanha o produto)Prateleiras do Forno: Duas Auto DeslizantesRevestimento do Forno: Esmalte Easy CleanTemperatura: 5 posições de 180°C Até 290°CFunção Grill: NãoTimer Grill: NãoTimer Gás: NãoEspeto Giratório: NãoBandeja Coletora de Resíduos: NãoPorta Removível: SimPorta do forno: Vidro Panorâmico PretoVidro Duplo na Porta: SimPuxador da Porta: Alumínio PolidoEstufa: Móvel com Vidro PretoPuxador da Estufa: Alumínio PolidoEntrada de Gás: Uma Entrada(Lado Esquerdo Visto de Frente)Cores das Laterais: Preto FoscoMarca: VenaxEspecificações TécnicasAlimentação: Gás GLP (A conversão para Gás Natural não é coberta pela garantia)Tensão: BivoltFrequência: 50/60HzClassificação Energética: ""A""Etiquetas: ENCE e CONPETGarantia: 1 AnoPotência do Queimador do Forno: 2,30 kWPotência Queimadores Mesa: 1,80 kW(Queim.Grande); 1,35 kW(Queim.Médio)Dimensões Internas do Forno(LxPxA): 378x470x290(mm)Volume do Forno: 51,8L",7899552140912,"R$ 1.140,90",Fogao A Gas Maxi Vitreo 4 Q Preto Fosco Gás Glp,https://www.americanas.com.br/produto/3193706463,fogao a gas maxi vitreo 4 q preto fosco gás glp,americanas,Fogao A Gas Maxi Vitreo 4 Q Preto Fosco Gás Glp,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.00684931506849315
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão 5 bocas acendimento automático Essencial Itatiaia bivolt. A linha de fogões Essencial passa por rigorosos testes de qualidade e segurança, e é aprovada principalmente no dia a dia dos consumidores. Produto resistente que garante melhor performance, manipulos removíveis com sinalização de posição e acendimento automático, porta de vidro dupla resistente. Pés altos e resistentes, 1 prateleiras deslizante manualmente, forno limpa fácil, queimadores de alumínio e trempes individuais.",7892946411759,"R$ 1.139,90",Fogão 5 Bocas Bivolt Automático Mesa de Vidro Essencial Itatiaia Branco,https://www.americanas.com.br/produto/4913117772,fogão 5 bocas bivolt automático mesa de vidro essencial itatiaia branco,americanas,Fogão 5 Bocas Bivolt Automático Mesa de Vidro Essencial Itatiaia Branco,0,0,0,1,3,0.3,1,3,0.06,4,0.25,0.005479452054794521
/categoria/eletrodomesticos/fogao/fogao-de-piso,"CaracterísticasTipo: Fogão de PisoAcendimento: AutomáticoQueimadores: 1 Grande e 3 MédiosTrempe dos Queimadores: Individual Luxo EsmaltadaMesa Queimadores: Vidro PretoBase das Trempes: Esmaltada na cor PretaBotões: RemovíveisVálvula de Segurança: SimLuz no Forno: Sim (Lâmpada não acompanha o produto)Prateleiras do Forno: Duas Auto DeslizantesRevestimento do Forno: Esmalte Easy CleanTemperatura: 5 posições de 180°C Até 290°CFunção Grill: NãoTimer Grill: NãoTimer Gás: NãoEspeto Giratório: NãoBandeja Coletora de Resíduos: NãoPorta Removível: SimPorta do forno: Vidro Panorâmico PretoVidro Duplo na Porta: SimPuxador da Porta: Alumínio PolidoEstufa: Móvel com Vidro PretoPuxador da Estufa: Alumínio PolidoEntrada de Gás: Uma Entrada(Lado Esquerdo Visto de Frente)Cores das Laterais: BrancoMarca: VenaxEspecificações TécnicasAlimentação: Gás GLP (A conversão para Gás Natural não é coberta pela garantia)Tensão: BivoltFrequência: 50/60HzClassificação Energética: ""A""Etiquetas: ENCE e CONPETGarantia: 1 AnoPotência do Queimador do Forno: 2,30 kWPotência Queimadores Mesa: 1,80 kW(Queim.Grande); 1,35 kW(Queim.Médio)Dimensões Internas do Forno(LxPxA): 378x470x290(mm)Volume do Forno: 51,8L",7899552140899,"R$ 1.140,90",Fogao A Gas Maxi Vitreo 4 Q Branco Gás Glp,https://www.americanas.com.br/produto/3193702817,fogao a gas maxi vitreo 4 q branco gás glp,americanas,Fogao A Gas Maxi Vitreo 4 Q Branco Gás Glp,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0027397260273972603
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Para deixar sua cozinha super prática e moderna é essencial investir em um fogão de qualidade. E pensando sempre no melhor, trouxemos para você o Fogão Venax. Prepare deliciosas receitas de uma forma prática e eficiente. Com excelente material e acabamento, ele deixará sua cozinha com muita beleza.- Válvula de Segurança- Porta Removível- Vidro Duplo na PortaProdutos de decoração não inclusos. Imagens meramente ilustrativas.Modelo: Delplus VítreoCor: PretoCor das laterais: Preto FoscoTipo: Fogão de PisoAcendimento: AutomáticoMaterial da mesa: VidroCor da mesa: PretoBase das trempes: Esmaltada na cor PretaTipo dos botões: RemovíveisEntrada de Gás: 1 - Lado Esquerdo Visto de FrenteAlimentação: Gás glpVoltagem: BivoltFrequência: 50/60HzClassificação Energética: aEtiquetas: Ence e ConpetQuantidade de queimadores: 4Queimadores: 1 Grande e 3 MédiosTrempe dos Queimadores: Individual SimplesAcabamento trempes: EsmaltadasPotência queimador do forno: 2,30 kWPotência queimadores médio: 1,35 kWPotência queimador grande: 1,80 kWPrateleiras do Forno: Uma RegulávelRevestimento do Forno: Esmalte Easy CleanTemperatura: 5 posições de 180C Até 290CMaterial da porta do forno: VidroMaterial do puxador da porta: AçoEstufa: FixaDimensões internas do forno: 29 x 37,8 x 47 cm (a x L x p)Marca: VenaxConteúdo da embalagem: 1 FogãoDimensões aproximadas do produto: 88 x 48 x 61 cm (a x L x p)Dimensões aproximadas da embalagem: 89 x 49 x 63 cm (a x L x c)Peso aproximado do produto: 26 KgPeso aproximado da embalagem: 27 KgInformações Adicionais: Certificação inmetro / conpet",7899552140455,"R$ 1.135,90",Fogão A Gás glp Venax Delplus Vítreo 4 Bocas Bivolt Preto,https://www.americanas.com.br/produto/2146770606,fogão a gás glp venax delplus vítreo 4 bocas bivolt preto,americanas,Fogão A Gás glp Venax Delplus Vítreo 4 Bocas Bivolt Preto,0,0,0,0,0,0.0,1,2,0.04,12,0.08333333333333333,0.01643835616438356
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Características do Produto Tipo: Fogão de Piso Acendimento: Automático Queimadores: 1 Grande e 3 Médios Trempe dos Queimadores: Individual Esmaltada Mesa Queimadores: Vidro Preto Base das Trempes: Esmaltada na cor Preta Botões: Removíveis Válvula de Segurança: Sim Luz no Forno: Sim Prateleiras do Forno: Uma Auto Deslizante Revestimento do Forno: Esmalte Easy Clean Temperatura: 5 posições de 180°C Até 290°C Função Grill: Não Timer Grill: Não Timer Gás: Não Espeto Giratório: Não Bandeja Coletora de Resíduos: Não Porta Removível: Sim Porta do Forno: Vidro Panorâmico Vidro Duplo na Porta: Sim Puxador da Porta: Alumínio Polido Estufa: Não Entrada de Gás: Lado Esquerdo Visto de Frente Cores das Laterais: Branco Marca: Venax Especificações Técnicas: Alimentação: Gás glp Tensão: Bivolt Frequência: 50/60Hz Classificação Energética: ""A"" Etiquetas: ence e conpet Garantia: 1 Ano Potência do Queimador do Forno: 2,30kW Potência Queimadores Mesa: 1,80kW(Queim. Grande) 1,35kW(Queim. Médio) Dimensões Internas do Forno(LxPxA): 378x470x290(mm) Volume do Forno: 51,8L",7899552140776,"R$ 991,71",Fogao A gas picasso vitreo 4 Q branco gas glp,https://www.americanas.com.br/produto/47956380,fogao a gas picasso vitreo 4 q branco gas glp,americanas,Fogao A gas picasso vitreo 4 Q branco gas glp,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fogão 5 Bocas Fratello da Mueller é o fogão ideal para quem gosta de um fogão mais espaçoso, deixando o visual da cozinha ainda mais agradável, destacando-se pelas suas cinco bocas, sendo elas dois queimadores médios, dois queimadores família e um queimador ultra chama.Características: Tampo de vidro temperado Mesa em inox Botões removíveis Queimadores de aço esmaltado Painel ergonômico Pés altos 2 queimadores família 2W 2 queimadores médios 1,7W Queimador de forno 2,6W Queimador ultra chama 3,7W Acendimento automático total Puxador de forno em metal com abertura ergonômica Forno total clean com amplo visor Forno com 1 grade ajustável em dois níveis Proteção térmica com duplo vidro no forno Forno com válvula de segurançaDimensões: Altura: 87 cm Largura: 75 cm Profundidade: 55 cm Peso: 23,1 kg",7908156900898,"R$ 978,03",Fogão 5 Bocas Mueller Fratello Acendimento Automático,https://www.americanas.com.br/produto/1535412327,fogão 5 bocas mueller fratello acendimento automático,americanas,Fogão 5 Bocas Mueller Fratello Acendimento Automático,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.00821917808219178
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão Fratello 5 Bocas Acendimento Automático Grafite Mueller Bivolt O Fogão Fratello da Mueller é surpreendente em cada detalhe. Possui forno com visor panorâmico, o maior da categoria, que permite visualizar melhor suas receitas. Tem acendimento automático total, para acendimento prático dos queimadores da mesa e do forno e painel inclinado, que oferece mais conforto no manuseio dos botões. O interior do forno é total clean, o que facilita sua limpeza. E para facilitar ainda mais a limpeza, a mesa do fogão oferece um sistema de contenção de líquidos que, em caso de derramamento, retém o líquido na área do queimador, evitando que se espalhem pela mesa. E conta ainda com pés mais altos, para facilitar a limpeza da sua cozinha. Detalhes pensados sempre para facilitar o seu dia a dia. Especificações Técnicas: - Marca: Mueller - Voltagem: Bivolt automático - Garantia do Fornecedor: 3 meses - Acabamento da Mesa: Inox - Acabamento Interno: Easyclean - Acendimento: Automático - Acompanha Ficha Técnica: Sim - Acompanha Manual de Instruções: Sim - Botões removíveis: Sim - Capacidade: 82L - Certificado: inmetro - Cor: Grafite - Cor Predominante: Grafite - Duplo Forno: Não - Eficiência Energética: Não se aplica - Grill: Não - Iluminação Interna: Não - Itens Inclusos: 1 Fogão, 5 Queimadores, 4 Grades e 1 Manual de Instruções - Material da Grade: Aço Esmaltado - Material da Porta: vidro - Material da Tampa: vidro - Mesa Sem Furação: Não - Níveis de Altura das Prateleiras: 02 - Número de Bocas: 05 - Número de Prateleiras: 01 - Origem do Produto: Nacional - Pés Niveladores: Não - Possui Certificado: Sim - Possui Grade: 03 - Possui Pés: 04 - Potência: 3 w - Potência dos queimadores: Queimador ultra chama: 3700 w; Queimador família: 2000 w; Queimador médio: 1700 W e Queimador do forno: 2600 w - Prateleiras Deslizantes: Não - Prateleiras Removíveis: Sim - Proteção Térmica Traseira: Sim - Quadrichama: Não - Relógio Digital: Não - Tampa Removível: Não - Timer: Sim - Tipo de Gás: glp (conversível para gn) - Tipo de Painel: Mecânico - Tipo de queimadores: 1 Queimador Ultra Chama; 2 Queimadores família; 2 Queimadores médios e 1 Queimador no forno - Triplachama: Não - Variação de Temperatura: 170-290 - Dimensões (AxLxP): 87cm x 75cm x 55cm - Peso: 23 kg",7908156900928,"R$ 1.002,32",Fogão Fratello 5 Bocas Acendimento Automático Grafite Mueller Bivolt,https://www.americanas.com.br/produto/1866443961,fogão fratello 5 bocas acendimento automático grafite mueller bivolt,americanas,Fogão Fratello 5 Bocas Acendimento Automático Grafite Mueller Bivolt,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Voltagem BivoltCor BrancoLinha New FastcookQuantidade de bocas 5 bocasTipo de acendimento AutomáticoGarantia 12 MesesAcabamento da Mesa InoxInstalação Fogão de PisoTurbo Convecção NãoDimensões do produto 75 x 93,1 x 59,5 cmDimensões Internas do Forno 64 x 30 x 45 cm (largura x altura x profundidade)Grill NãoFuncionamento GásCapacidade do forno 86,5 LitrosAcabamento do forno Limpa FácilLuz no forno Sim (lâmpada acompanha o produto)Vidro do forno Vidro DuploTampa SimTrempes Trempe Dupla em Aço EsmaltadoGrades do forno 1 Grade deslizanteTimer Digital NãoBotões Removíveis SimFabricação NacionalPotência dos queimadores 2Q Ramal de 1,7kW, 2Q Família de 2,0kW e 1Q Mega Chama de 3,0kWSistema Bloqueia Gás SimEficiência Energética A",7897180507589,"R$ 1.129,90",Fogão 5 Bocas Branco com Mesa Inox Atlas New Fastcook Bivolt,https://www.americanas.com.br/produto/5138195171,fogão 5 bocas branco com mesa inox atlas new fastcook bivolt,americanas,Fogão 5 Bocas Branco com Mesa Inox Atlas New Fastcook Bivolt,0,0,0,0,0,0.0,1,2,0.04,14,0.07142857142857142,0.019178082191780823
/categoria/eletrodomesticos/fogao/fogao-de-piso,Fogão de Piso Suggar Cook 5 Queimadores Preto Bivolt FGV500PT DestaquesDesign super moderno Mesa de vidro temperado: qualidade e alta resistência Mesa de alta potência com diversos tipos de queimadores Trempes individuais de aço esmaltado: mais estabilidade no manuseio das panelas Acendimento automático total na mesa e no forno Queimadores de aço esmaltado Capacidade do forno: 90L Forno Easy Clean: a gordura não gruda e fica mais fácil de limpar Dobradiça italiana: Amortece o fechamento da porta. Proteção térmica com vidro duplo no forno Controle de temperatura do forno: 180 °C a 280 °C Pés elevados que facilitam a limpeza do piso Forno com válvula de segurança Prateleiras ajustáveis no forno Luz no forno (a lâmpada não acompanha o produto em função da variação de voltagem),7908312800338,"R$ 994,99",Fogão de Piso Suggar Cook 5 Queimadores Preto Bivolt FGV500PT,https://www.americanas.com.br/produto/1473656237,fogão de piso suggar cook 5 queimadores preto bivolt fgv500pt,americanas,Fogão de Piso Suggar Cook 5 Queimadores Preto Bivolt FGV500PT,0,0,0,1,2,0.2,1,5,0.1,5,0.2,0.00684931506849315
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão de Piso Cook da Suggar, conta com design super moderno, trempes individuais e dobradiças italianas. Mesa de alta potencia com diversos tipos de queimadores em aço esmaltado. Possui acendimento automático total na mesa e no forno. Forno Easy Clean: a gordura não gruda e fica mais fácil de limpar. Modelo: Cook Material: Aço e Vidro Material Puxador: Alumínio Voltagem: Bivolt Frequência: 50/60 Hz Acabamento Puxador: Escovado Capacidade do forno: 56 l Acendimento automático: Sim Proteção térmica: Sim Forno Com válvula de segurança: Sim Easy Clean: Sim Quantidade de Queimadores: 4 Temperatura do Forno: 180 a 280 c Marca: Suggar Conteúdo da embalagem: 1 Fogão Dimensões aproximadas do produto: 89 x 49,5 x 63 cm (a x L x c) Dimensões aproximadas da embalagem: 91 x 51 x 64 cm (a x L x c) Peso aproximado do produto: 20,3 Kg Peso aproximado da embalagem: 23 Kg Informações Adicionais: Oferece qualidade e praticidade para o dia a dia Informações Importantes: - Os objetos que ambientam as imagens, não acompanham o produto. - Fique atento: As cores das imagens podem sofrer alterações devido a luminosidade, configurações do monitor e até mesmo a percepção do usuário.",7908312800291,"R$ 1.105,90",Fogão à Gás 4 Bocas Cook Front Control Suggar Mesa Vidro Bivolt,https://www.americanas.com.br/produto/3908545115,fogão à gás 4 bocas cook front control suggar mesa vidro bivolt,americanas,Fogão à Gás 4 Bocas Cook Front Control Suggar Mesa Vidro Bivolt,0,0,0,0,0,0.0,1,1,0.02,15,0.06666666666666667,0.02054794520547945
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão de Piso Clarice Veritá Piso 5 Bocas Branco Bivolt Prepare as suas refeições favoritas com a praticidade e a facilidade que um fogão Clarice pode proporcionar a você. Pensado para atender as principais necessidades na hora de cozinhar, o produto conta com acendimento automático total, facilitando muito mais na hora de preparar as receitas. O design do fogão é moderno e atraente, com mesa em vidro temperado e manípulos sobreposto à mesa, é ideal para todos os tipos de cozinhas. Com puxador em aço pintado e trempes esmaltadas, proporcionam um efeito clean no ambiente. Os seus pratos favoritos preparados com agilidade e a potência ideal, o forno conta com proteção térmica com duplo vidro e a capacidade de 83 litros, espaço de sobra para preparar as receitas favoritas e aproveitar o almoço de domingo ao lado da família e dos amigos. Muito mais segurança para você, o forno conta com válvula de segurança. Não espere mais para adquirir o Fogão Clarice Verita de cinco bocas, conte com a Clarice e tenha um fogão moderno e de alta qualidade, aproveite o melhor e dê um upgrade na sua cozinha! Especificações técnicas: - Marca: Clarice - Modelo: Veritá - Cor: Branco - Quantidade de bocas: 5 - Capacidade do forno: 83L - Voltagem: Bivolt - Material da mesa: Vidro Temperado - Acendimento automático: Sim - Proteção térmica com duplo vidro no forno: Sim - Forno Easy Clean: Sim - Forno com válvula de segurança: Sim - Porta com perfil de vedação: Sim - Pés clicados (removíveis): Sim - Temperatura do forno: 180º a 270º - Queimador mega chama: 1 /2,6Kw - Queimador rápido: 2/ 1,6kw - Queimador semi rápido: 2/ 1,6kw - Potência do queimador do forno: 3,0kw - Dimensões do Produto (LxAxP): 73 x 94 x 60 cm - Dimensões da Embalagem (LxAxP): 75 x 90 x 63,5 cm - Peso líquido: 32,2 kg - Peso Bruto: 34,2 kg - Garantia: 3 meses",7898342106091,"R$ 993,52",Fogão de Piso Clarice Veritá Piso 5 Bocas Branco Bivolt,https://www.americanas.com.br/produto/3152957451,fogão de piso clarice veritá piso 5 bocas branco bivolt,americanas,Fogão de Piso Clarice Veritá Piso 5 Bocas Branco Bivolt,0,0,0,0,0,0.0,0,0,0.0,181,0.0055248618784530384,0.24794520547945206
/categoria/eletrodomesticos/fogao/fogao-de-piso,"fogão 5 bocas itatiaia star branco bivolt A Itatiaia está trazendo a Linha Star, com seus fogões que serão a estrela da sua casa! Possui mesa de aço inox brilhante e tampa de vidro temperado. Seus queimadores em metal tornam o fogão muito mais resistente e fácil de limpar. E para aqueles que querem espaço suficiente para fazer todo tipo de receita, ele conta com uma incrível capacidade de 88 litros no forno. E ainda possui um queimador superchama. Para manter o produto protegido sua pintura eletrostática a pó, dá brilho e evita arranhões e ferrugem. Pensando em facilitar seu dia a dia ele conta com acendimento automático. Prático e rápido. Seus botões possuem sinalização de posição, para melhorar o controle e acendimento dos queimadores. Além disso, os botões são removíveis, proporcionando uma limpeza mais profunda e eficaz. Para garantir maior segurança e ergonomia, o puxador em aço foi projetado para que você não encoste a mão na porta ao abrir o forno, a porta é feita de vidro temperado duplo para um melhor isolamento térmico. A cavidade interna do forno é esmaltada e lisa para evitar acúmulo de sujeira. Seus pés altos trazem mais resistência, estabilidade e também ajudam na hora da limpeza.Modelo: Star Cor: Branco Marca: Itatiaia Quantidade de bocas: 5 Acendimento: Automático Tipo de gás: glp (pode ser convertido para gn) Material da mesa: Aço (SS430) Acabamento da mesa: Polido Acabamento externo: Chapa pintada Controle integrado no painel: Sim Grafismo no painel: Sim Queimadores: Acabamento do queimador: Esmaltado brilhante 02 médios, 02 pequenos e 01 Extra grande Potência dos queimadores: Pequeno: 1,7 kW Médio: 1,85 kW Extra Grande: 3,3 kW Forno: Capacidade: 88 litros Revestimento do forno: Catalítico a pó Material do puxador: Plástico Potência: 2,0 kW Temperaturas do forno: 180/200/220/250/270 graus Celsius Prateleira: 01 (fixa) Porta: Cor da Porta: Preto Acabamento (vidro + coluna): Vidro + aço Geometria do vidro: Liso Plano Grafismo no vidro: Sim Abertura da porta: Simples Classificação energética: a Frequência: 60Hz Potência nominal: 25W Voltagem: Bivolt Conteúdo da embalagem: 01 Fogão Star 05 bocas Garantia: 12 meses com o fabricante Dimensões do produto (a x L x p): 86,5 x 76,9 x 59,7 cm Peso: 29,2 Kg.",7892946404805,"R$ 817,58",Fogão 5 Bocas Itatiaia Star Branco Bivolt,https://www.americanas.com.br/produto/4432862405,fogão 5 bocas itatiaia star branco bivolt,americanas,Fogão 5 Bocas Itatiaia Star Branco Bivolt,0,0,0,0,0,0.0,0,0,0.0,113,0.008849557522123894,0.1547945205479452
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Características: Mesa de vidro temperado Trempes individuais esmaltada tecnologia Easy-Clean Sistema de câmaras injetadas, muito mais seguro Acendimento automático total Botões robustos Puxador de alumínio anodizado Queimador forjados estampados Forno com tecnologia Easy-Clean Luz no forno; Cooktop e forno em um só produto; 05 bocas Volume do Forno : 80 L Especificações técnicas: Material da mesa: Vidro Material do painel frontal: Aço/cor Material estufa do forno: Aço/cor Tipo: Piso Quantidade de bocas: 5 queimador rápido: (3kW) 1 de 3000W queimadores fámilia: 2 de 1750W queimador ramal: 2 de 1500W Trempe: Individual Tipo de forno: Gás Tipo de Gás: GPL ou gás natural Pressão do Gás : 27 mBar (GLP) - 20mPA (gás natural) Potência Total: (kW) / Queimadores + Forno 8,68 kW Classificação Energética: Mesa A Classificação Energética: Forno B Medidas Interna do Forno: Altura: 28 cm Largura: 60 cm Profundidade: 46 cm Dimensões: Altura: 90 cm Largura: 70 cm Profundidade: 60 cm Peso: 27 kg Garantia do Fornecedor: 12 Meses",7898385060565,"R$ 929,19",Fogão 5 Bocas Fenix com Mesa de Vidro Acendimento Automático Glass,https://www.americanas.com.br/produto/1470680282,fogão 5 bocas fenix com mesa de vidro acendimento automático glass,americanas,Fogão 5 Bocas Fenix com Mesa de Vidro Acendimento Automático Glass,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.015068493150684932
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão Itatiaia 4 Bocas Itaglass Acendimento Automático - Preto Um fogão com trempes individuais é tudo de bom, né? O fogão Itaglass da Itatiaia possui mesa em vidro temperado, dobradiça do forno com multiestágio e ainda, conta com o forno autolimpante. A luz ja vai inclusa no forno, tudo na melhor qualidade e durabilidade para você! Adquira o seu fogão Itaglass e tenha muito mais praticidade na sua cozinha! Informações Técnicas: - Marca: Itatiaia - Modelo: Itaglass - Capacidade: 51 Litros Cor: - Preto Características: - Prateleira Fixa - Quantidade de Pés: 4 - Puxadores em Aço - Mesa de vidro Temperado - Trempes (Grade) individuais Fundido - Acendimento Automático - Porta do Forno com Dobradiça Multiestágio - Forno Autolimpante - Trava de Forno - Forno com luz inclusa - Manípulos Removíveis Dimensões: - Altura: 92,5cm - Largura: 48,8cm - Profundidade: 62,6cm atenção cliente!! Super diquinhas para você cliente feliz!! 1. Foto do anúncio meramente ilustrativa. 2. A tonalidade da cor do produto pode variar de acordo com o lote do fabricante. 3. Objetos de decoração não acompanham o produto e não estão inclusos no pedido. 4. Para instalação, funcionalidades, manutenção e cuidados específicos consulte o manual do produto ou contrate um profissional. 5. entrega e montagem por conta da Moveis Linhares somente para compras realizadas no site da Moveis Linhares com destino as cidades aonde temos lojas físicas. Mais informações consulte nossa política de entrega e montagem. 6. confira o estado do produto no ato da entrega junto com o entregador, prevenindo-se de problemas futuros. #ficaadica. 7. A entrega não considera desmontagem, a subida de lances de escada ou o içamento de produtos que não cabem em elevadores. confira as dimensões antes de comprar.",7892946398098,"R$ 1.099,90",Fogão Itatiaia 4 Bocas Itaglass Acendimento Automático - Preto,https://www.americanas.com.br/produto/2563895186,fogão itatiaia 4 bocas itaglass acendimento automático - preto,americanas,Fogão Itatiaia 4 Bocas Itaglass Acendimento Automático  Preto,1,1,1,1,4,0.4,1,5,0.1,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fogão Horus Glass Top Control com seu design em frente única leva a modernidade para a sua cozinha com beleza e sofisticação. Com a praticidade da mesa de vidro com os controles na mesa de vidro, facilitando o seu uso diárioCaracterísticas:Mesa de vidro temperado Trempes individuais esmaltada tecnologia Easy-Clean Sistema de câmaras injetadas, muito mais seguro Acendimento automático total Botões robustos Queimador forjados estampados Forno com tecnologia Easy-Clean Luz no forno; Cooktop e forno em um só produto; Volume do Forno: 46,3 LEspecificações técnicas:Material da mesa: Vidro Material do painel frontal: Aço/cor Material estufa do forno: Aço/cor Tipo: Piso Quantidade de bocas: 4 queimador rápido: (3kW) 1 de 3000W queimadores família: 1 de 1750W queimador ramal: 2 de 1500W Trempe: Individual Tipo de forno: Gás Tipo de Gás: gpl ou (gás natural, neste precisa efetuar a conversão na assistencia tecnica) Pressão do Gás: 27 mBar (glp) - 20mPA (gás natural) Potência Total: (kW) / Queimadores + Forno 8,68 kW Classificação Energética: Mesa a Classificação Energética: Forno bLimpeza Geral:Limpe a mesa de Vidro usando somente esponja ou pano macio com água e sabão neutro ou detergente, enxaguando com um pano seco e macio. Quando retirar os queimadores tome cuidado para não deixar que resíduos de sujeira e fiapos caiam dentro do fogão, pois podem entupir os injetores de gás. Não use ácidos, abrasivos, produtos tóxicos ou palha de aço. Não jogue água fria enquanto o fogão estiver quente. Mudanças de temperatura provocam rachaduras no esmalte e pinturaDimensões Internas do Forno: Altura: 29 cm Largura: 38,5 cm Profundidade: 41,5 cmDimensões: Altura: 90,10 cm Largura: 48,70 cm Profundidade: 57,60 cm Peso: 21 kgGarantia do fornecedor: 12 mesesobs: Nossos fogões e cooktops saem da indústria preparados para Gás glp (botijão), caso haja necessidade da conversão para Gás Natural o mesmo deverá ser feito em uma de nossas assistências técnicas.",7898385061494,"R$ 929,19",Fogão 4 Bocas Mesa de Vidro Horus Com Acendimento Total Top Control Glass Bivolt Braslar,https://www.americanas.com.br/produto/1827230226,fogão 4 bocas mesa de vidro horus com acendimento total top control glass bivolt braslar,americanas,Fogão 4 Bocas Mesa de Vidro Horus Com Acendimento Total Top Control Glass Bivolt Braslar,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0027397260273972603
/categoria/eletrodomesticos/fogao/fogao-de-piso,"tudo que você precisa em um fogão: robustez, elegância E praticidade! Uma opção para quem gosta de praticidade, porque tem características que facilitam a limpeza, e também para quem precisa de agilidade. Tudo isso com a durabilidade e a qualidade que só a Itatiaia tem. Forno limpa fácil: cavidade interna do forno esmaltada e lisa para evitar o acúmulo de gordura e sujeira. Temperatura na medida certa: manípulo do forno com indicação de temperatura. Estabilidade e maior facilidade na limpeza: pés altos e resistentes. Praticidade para higienizar o fogão: manípulos injetados na cor preta e facilmente removíveis. Design inteligente e prático: trempes com laterais arredondadas que evitam acúmulo de sujeira. Resistência e beleza: puxador de aço na cor preto fosco com design tubular e ergonômico.",7892946389102,"R$ 989,99",Fogão Itatiaia Life 4 Bocas - Inox,https://www.americanas.com.br/produto/2579639785,fogão itatiaia life 4 bocas - inox,americanas,Fogão Itatiaia Life 4 Bocas  Inox,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0027397260273972603
